Date,Open,High,Low,Close,Volume
2014-09-22,160.834,161.608,160.021,160.197,2121846.609063
2014-09-23,159.57,161.54,159.57,160.011,2287311.5665063
2014-09-24,160.168,162.647,159.481,162.382,3278243.2205689
2014-09-25,162.088,162.373,158.61,159.158,3563191.26028
2014-09-26,159.707,160.462,158.403,160.031,2235323.8037645
2014-09-29,158.306,159.56,157.522,158.913,2021054.6325441
2014-09-30,159.432,159.913,157.943,158.707,2356937.4149548
2014-10-01,158.373,158.933,155.905,156.219,4853693.8515581
2014-10-02,156.139,158.58,156.13,158.119,3227096.2412716
2014-10-03,159.599,162.98,159.57,162.598,3783968.3402496
2014-10-06,163.451,163.833,161.785,162.098,2242354.1410617
2014-10-07,161.284,161.284,158.757,158.894,3384545.1856806
2014-10-08,159.1,161.657,157.472,161.344,3660020.1264851
2014-10-09,160.657,160.942,156.258,156.708,5659829.6715306
2014-10-10,156.943,158.169,155.659,155.953,5095674.1839276
2014-10-13,156.493,158.373,154.307,154.571,3975055.7650179
2014-10-14,155.189,157.149,153.689,154.503,4114616.6334971
2014-10-15,152.591,153.807,148.28,153.248,7322423.8332207
2014-10-16,148.692,152.415,148.074,149.172,9020016.6261579
2014-10-17,151.984,153.475,151.367,152.945,5726521.9612377
2014-10-20,152.357,153.846,152.004,153.729,2669472.1308875
2014-10-21,154.954,155.934,154.179,155.767,3068496.3214676
2014-10-22,156.091,156.296,152.885,152.885,3572158.2565308
2014-10-23,154.581,156.571,154.513,155.659,3928640.2333327
2014-10-24,155.846,158.639,155.629,158.511,3355426.9367039
2014-10-27,158.109,159.217,157.629,158.982,2762707.2600882
2014-10-28,159.217,161.08,158.383,161.08,3512340.1877775
2014-10-29,160.883,161.941,160.295,160.873,3908431.8399843
2014-10-30,160.373,161.735,160.079,161.628,3232677.6556425
2014-10-31,163.431,164.255,162.647,164.245,3883198.1329655
2014-11-03,164.558,165.97,164.028,164.999,2666476.3296823
2014-11-04,164.676,165.116,163.235,164.489,2345133.7949471
2014-11-05,165.606,165.871,163.921,164.118,3633325.2521209
2014-11-06,164.588,165.499,164.058,165.136,2215537.8428749
2014-11-07,165.342,165.528,163.667,164.902,2291678.7426504
2014-11-10,164.715,165.871,164.715,165.813,1797424.6029254
2014-11-11,165.823,166.587,164.735,165.881,1885211.9859968
2014-11-12,164.862,165.039,163.695,164.402,2685935.7727293
2014-11-13,164.999,165.293,163.568,164.46,2023671.8771257
2014-11-14,164.568,164.999,163.931,164.245,1956616.3363189
2014-11-17,163.852,165.293,163.588,164.205,1843068.7362076
2014-11-18,164.078,164.862,163.901,163.941,2096414.9506022
2014-11-19,163.931,164.245,162.697,163.558,2614296.7377079
2014-11-20,162.392,164.138,162.158,164.028,3296578.2177958
2014-11-21,165.548,165.685,163.715,163.901,2738718.4023441
2014-11-24,164.362,165.039,163.971,164.312,2346728.6305343
2014-11-25,164.705,164.705,162.706,163.274,4254201.9908144
2014-11-26,164.195,164.195,162.315,162.961,2341240.0696748
2014-11-28,163.391,164.332,163.147,163.391,1378044.0655995
2014-12-01,163.137,163.588,160.951,163.216,2838721.6341996
2014-12-02,164.185,165.578,163.755,164.969,3592723.7787694
2014-12-03,164.568,166.372,164.205,165.588,3516214.5260529
2014-12-04,165.45,166.812,164.774,166.489,3645718.6449819
2014-12-05,167.136,170.781,166.999,169.507,4179971.2204179
2014-12-08,169.507,171.781,168.704,170.527,3130390.8396258
2014-12-09,167.988,171.056,167.303,170.761,5267440.935732
2014-12-10,169.527,169.977,166.175,166.528,7502268.8405232
2014-12-11,167.39,169.086,166.959,167.842,3665961.730851
2014-12-12,166.225,167.076,163.098,163.764,4426326.8918774
2014-12-15,165.009,165.479,160.794,160.913,5452333.7048065
2014-12-16,159.551,162.138,158.198,158.972,4770830.7656994
2014-12-17,159.648,161.735,159.257,160.481,5851324.223234
2014-12-18,163.029,166.235,162.872,166.185,4853739.7681297
2014-12-19,166.734,169.126,166.548,167.616,5532408.1242162
2014-12-22,168.194,168.694,167.176,168.635,3523409.1426396
2014-12-23,169.233,170.067,168.899,169.547,2705049.3109369
2014-12-24,170.517,170.644,169.136,169.89,804456.29382
2014-12-26,170.057,170.419,169.478,169.507,1171752.1334196
2014-12-29,169.606,170.811,168.969,170.134,1418061.8883074
2014-12-30,169.547,170.419,168.763,169.713,1310001.8286873
2014-12-31,170.547,170.704,168.067,168.115,1806276.2975629
2015-01-02,169.4,169.733,167.116,168.606,2164783.7053569
2015-01-05,167.44,168.302,162.608,163.344,3939553.0718513
2015-01-06,163.304,163.628,159.521,160.031,3955609.5867582
2015-01-07,162.078,163.02,161.118,162.451,2186970.5927575
2015-01-08,164.215,165.489,164.128,165.029,2262495.1901051
2015-01-09,165.206,165.921,162.167,162.5,2283640.2815144
2015-01-12,162.51,162.657,159.668,160.52,2403100.9156804
2015-01-13,161.814,164.245,159.03,160.393,3165302.739571
2015-01-14,157.12,158.296,154.474,156.306,6001019.389251
2015-01-15,156.266,157.502,153.915,154.816,3626394.910913
2015-01-16,153.435,156.199,150.946,153.709,5908109.7575246
2015-01-20,153.984,154.67,151.103,152.327,4159870.9861048
2015-01-21,151.377,154.728,149.927,153.64,4308622.3114832
2015-01-22,155.091,158.364,153.709,157.884,7181146.7053317
2015-01-23,157.434,158.697,156.493,156.551,3601648.9399216
2015-01-26,155.012,156.943,154.434,156.493,3155258.2344399
2015-01-27,153.709,154.945,152.905,153.072,3844787.3902638
2015-01-28,154.131,154.346,150.054,150.151,3196746.4078075
2015-01-29,150.21,152.905,150.132,152.651,2791729.5944486
2015-01-30,151.014,152.387,149.446,149.534,3501583.4656024
2015-02-02,150.074,152.308,149.387,152.21,3430111.7709752
2015-02-03,152.671,156.541,152.581,156.316,4342995.4569883
2015-02-04,155.012,156.718,154.846,155.062,3436611.5167783
2015-02-05,155.629,157.502,155.455,156.757,2806769.8225706
2015-02-06,157.894,160.119,157.09,159.09,3748325.8566316
2015-02-09,157.522,158.668,157.1,158.06,2792431.6078101
2015-02-10,159.011,160.295,158.159,160.06,2947490.849759
2015-02-11,159.599,163.216,159.364,162.745,4703887.4654011
2015-02-12,163.264,164.813,162.549,164.598,3558989.3837938
2015-02-13,164.685,165.94,163.344,163.911,3136658.9618342
2015-02-17,163.725,165.333,163.314,164.832,2448216.498205
2015-02-18,164.372,164.852,162.882,163.637,2133792.0602586
2015-02-19,162.775,164.666,162.442,163.999,1695359.2068206
2015-02-20,163.344,166.215,162.235,166.087,2671664.9022738
2015-02-23,165.421,165.421,164.148,165.068,1947593.219814
2015-02-24,164.842,167.616,164.509,166.695,3029304.9970485
2015-02-25,166.127,166.92,165.186,166.273,3200426.876114
2015-02-26,165.744,167.449,165.313,167.204,2815201.1254859
2015-02-27,166.342,167.479,165.136,165.136,2956710.8973378
2015-03-02,165.391,166.979,165.136,166.862,1907214.1867427
2015-03-03,165.911,167.783,165.803,166.41,1709973.941379
2015-03-04,165.588,166.008,164.402,165.029,1894679.9830622
2015-03-05,165.656,165.93,164.489,165.371,1528711.6425662
2015-03-06,163.558,166.528,162.343,162.627,4716703.2907207
2015-03-09,162.941,164.245,162.333,163.5,2567316.9423761
2015-03-10,161.451,161.951,158.953,158.953,3182018.4123725
2015-03-11,159.481,161.677,159.227,160.256,2412026.0768325
2015-03-12,161.775,165.313,161.755,165.264,3580055.9068471
2015-03-13,164.352,167.009,161.971,167.009,3557876.1620244
2015-03-16,165.342,167.469,165.224,166.959,2445477.8298007
2015-03-17,166.145,166.392,164.245,165.803,2164561.2650767
2015-03-18,165.029,167.95,164.607,167.322,3206957.2329648
2015-03-19,166.832,166.832,164.509,165.283,2410306.7563179
2015-03-20,165.705,168.724,165.224,168.037,3992693.8507246
2015-03-23,167.94,169.008,167.019,167.019,1828133.6060162
2015-03-24,166.999,167.479,166.312,166.42,2067893.6170564
2015-03-25,166.254,166.382,162.98,162.98,2921789.8140781
2015-03-26,162.295,163.529,160.961,162.892,2732368.650675
2015-03-27,162.843,163.971,162.078,163.618,1769511.4088612
2015-03-30,164.646,167.056,164.598,166.195,2762941.9447874
2015-03-31,165.578,165.783,163.529,163.529,2467294.3235237
2015-04-01,163.372,167.322,162.667,167.233,4633711.6384615
2015-04-02,167.086,167.656,166.028,166.665,2639381.470961
2015-04-06,165.45,167.577,164.372,167.086,2295365.3331662
2015-04-07,167.243,168.479,167.243,167.38,2043625.1784096
2015-04-08,167.763,168.655,167.204,167.518,2295593.895656
2015-04-09,167.547,169.703,167.39,169.547,2270838.7413502
2015-04-10,169.36,170.4,168.871,170.194,2028357.4081662
2015-04-13,169.713,171.732,169.459,170.134,2524212.5056878
2015-04-14,171.38,172.692,170.262,172.017,3755569.4508947
2015-04-15,172.457,175.869,171.742,174.947,5805408.6719951
2015-04-16,176.348,176.505,172.858,174.182,6869893.5719309
2015-04-17,172.084,172.497,170.204,171.703,5262327.8703915
2015-04-20,173.192,173.662,172.193,172.35,3007582.3772053
2015-04-21,173.095,173.575,171.036,171.262,2147402.7524513
2015-04-22,172.184,173.261,171.026,172.545,2227687.3677221
2015-04-23,172.231,174.437,171.919,173.388,2360187.2878564
2015-04-24,173.212,173.212,171.79,172.241,1661658.4839974
2015-04-27,173.124,173.388,170.841,170.988,2031002.2026907
2015-04-28,170.654,171.927,169.136,171.83,2194631.5176381
2015-04-29,170.341,173.77,170.057,172.751,2851100.7419049
2015-04-30,172.614,173.79,169.987,170.889,3141098.5841246
2015-05-01,172.654,172.751,171.252,171.87,2332718.9743527
2015-05-04,172.507,173.761,172.174,173.378,1817785.0311442
2015-05-05,172.536,174.339,171.154,171.644,2629268.6011566
2015-05-06,172.046,172.771,168.802,170.742,2796830.4153701
2015-05-07,170.751,172.212,169.487,171.742,2063553.9908554
2015-05-08,173.212,175.172,173.212,174.447,3669365.6793595
