Date,Open,High,Low,Close,Volume
12/27/2011,99.3847,99.8946,99.2909,99.6351,109003758
12/28/2011,99.652,99.6609,98.2941,98.3705,151120719
12/29/2011,98.669,99.4423,98.3901,99.3463,156701364
12/30/2011,99.2622,99.501,98.8491,98.8491,121363710
1/3/2012,100.628,101.128,100.399,100.458,245784580
1/4/2012,100.209,100.657,99.8168,100.584,161136265
1/5/2012,100.046,100.983,99.5784,100.842,220636732
1/6/2012,100.953,100.973,100.276,100.592,187863016
1/9/2012,100.823,100.935,100.381,100.833,126261659
1/10/2012,101.949,102.141,101.579,101.721,146212258
1/11/2012,101.404,101.919,101.242,101.79,141324780
1/12/2012,102.113,102.189,101.252,102.039,150757307
1/13/2012,101.329,101.661,100.599,101.482,228130767
1/17/2012,102.488,102.65,101.531,101.891,167739061
1/18/2012,101.873,103.012,101.681,102.964,207216143
1/19/2012,103.347,103.654,102.993,103.557,160245641
1/20/2012,103.377,103.95,103.09,103.625,175408726
1/23/2012,103.596,104.172,103.148,103.693,164061673
1/24/2012,102.993,103.586,102.851,103.557,130600108
1/25/2012,103.387,104.669,102.945,104.439,251927955
1/26/2012,104.87,105.08,103.464,103.904,234439750
1/27/2012,103.396,104.028,103.29,103.846,171668883
1/30/2012,102.783,103.54,102.458,103.473,186539811
1/31/2012,103.998,104.134,102.909,103.435,199511883
2/1/2012,104.209,104.861,104.104,104.354,210535462
2/2/2012,104.582,104.774,104.153,104.524,143449478
2/3/2012,105.55,106.028,105.387,105.98,203853298
2/6/2012,105.54,105.952,105.426,105.904,136639277
2/7/2012,105.693,106.372,105.271,106.172,171914198
2/8/2012,106.239,106.516,105.799,106.498,176492604
2/9/2012,106.67,106.813,105.98,106.622,188437262
2/10/2012,105.683,105.923,105.426,105.818,213030523
2/13/2012,106.602,106.764,106.132,106.622,146898574
2/14/2012,106.362,106.554,105.741,106.498,210687301
2/15/2012,106.842,106.984,105.78,105.98,247107474
2/16/2012,105.99,107.242,105.818,107.148,236680904
2/17/2012,107.531,107.617,107.082,107.443,164803319
2/21/2012,107.711,107.97,107.148,107.491,170107117
2/22/2012,107.32,107.551,106.955,107.13,157709212
2/23/2012,107.082,107.711,106.745,107.617,174722414
2/24/2012,107.877,108.095,107.617,107.877,133936654
2/27/2012,107.13,108.354,106.965,108.056,184910237
2/28/2012,108.095,108.498,107.877,108.384,164133969
2/29/2012,108.526,108.853,107.541,107.951,235867773
3/1/2012,108.173,108.699,107.877,108.498,183947169
3/2/2012,108.43,108.573,107.932,108.173,153109817
3/5/2012,107.998,108.095,107.35,107.731,178571406
3/6/2012,106.622,106.69,105.818,106.132,256459957
3/7/2012,106.411,107.052,106.295,106.871,71997736
3/8/2012,107.521,108.183,107.311,107.961,148286113
3/9/2012,108.173,108.649,108.027,108.384,155929246
3/12/2012,108.384,108.526,107.998,108.393,132033260
3/13/2012,108.937,110.382,108.785,110.335,233704306
3/14/2012,110.363,110.652,109.884,110.221,184286243
3/15/2012,110.382,110.881,110.103,110.851,209619307
3/16/2012,111.053,111.139,110.774,110.995,193252656
3/19/2012,110.93,111.791,110.851,111.425,158364054
3/20/2012,110.823,111.226,110.479,111.119,153862580
3/21/2012,111.149,111.264,110.709,110.92,154695251
3/22/2012,110.132,110.401,109.779,110.152,170909840
3/23/2012,110.24,110.632,109.598,110.489,152334866
3/26/2012,111.264,112.048,111.216,112.048,151622211
3/27/2012,112.136,112.202,111.617,111.693,151306597
3/28/2012,111.634,111.829,110.479,111.129,187731857
3/29/2012,110.469,111.139,110.048,110.94,208444151
3/30/2012,111.494,111.579,110.823,111.386,171211866
4/2/2012,111.255,112.498,111.053,112.211,191719236
4/3/2012,112.067,112.23,111.109,111.772,196887672
4/4/2012,110.93,111.033,110.26,110.67,185618764
4/5/2012,110.288,110.92,110.192,110.632,98513666
4/9/2012,109.167,109.807,109.034,109.331,115896464
4/10/2012,109.12,109.436,107.407,107.511,297275703
4/11/2012,108.631,108.824,108.202,108.41,193982218
4/12/2012,108.498,109.913,108.42,109.817,194241934
4/13/2012,109.55,109.846,108.41,108.507,213888199
4/16/2012,109.034,109.176,108.066,108.44,186821455
4/17/2012,109.034,110.278,108.917,110.048,186814643
4/18/2012,109.54,110.048,109.474,109.655,156473040
4/19/2012,109.674,110.103,108.45,108.937,251031265
4/20/2012,109.426,109.856,109.052,109.12,180736319
4/23/2012,108.037,108.334,107.541,108.239,217148450
4/24/2012,108.334,108.889,108.246,108.631,173675609
4/25/2012,109.693,110.182,109.578,110.142,189880843
4/26/2012,109.903,111.014,109.836,110.881,171728134
4/27/2012,111.207,111.367,110.622,111.08,156652669
4/30/2012,110.851,110.93,110.363,110.68,145415330
5/1/2012,110.612,112.086,110.469,111.339,175432688
5/2/2012,110.709,111.129,110.344,111.024,153012233
5/3/2012,111.033,111.119,109.972,110.182,181644199
5/4/2012,109.569,110.221,108.344,108.41,245048008
5/7/2012,108.007,108.833,107.98,108.479,161407491
5/8/2012,107.837,108.22,106.755,108.047,269612582
5/9/2012,106.871,108.095,106.421,107.398,278956038
5/10/2012,108.155,108.285,107.369,107.608,190147179
5/11/2012,106.928,108.304,106.871,107.271,193401123
5/14/2012,106.268,107.271,105.932,106.094,206936680
5/15/2012,106.019,106.66,105.339,105.481,262329987
5/16/2012,105.961,106.468,105.06,105.09,261757548
